frame,capture_time,log_time,hmd_position_x,hmd_position_y,hmd_position_z,hmd_rotation_x,hmd_rotation_y,hmd_rotation_z,hmd_rotation_w,gaze_status,combined_gaze_forward_x,combined_gaze_forward_y,combined_gaze_forward_z,combined_gaze_position_x,combined_gaze_position_y,combined_gaze_position_z,inter_pupillary_distance_mm,left_eye_status,left_eye_forward_x,left_eye_forward_y,left_eye_forward_z,left_eye_position_x,left_eye_position_y,left_eye_position_z,left_pupil_iris_ratio,left_pupil_diameter_mm,left_iris_diameter_mm,left_eye_openness,right_eye_status,right_eye_forward_x,right_eye_forward_y,right_eye_forward_z,right_eye_position_x,right_eye_position_y,right_eye_position_z,right_pupil_iris_ratio,right_pupil_diameter_mm,right_iris_diameter_mm,right_eye_openness,focus_distance,focus_stability,time_s,time_ms,sample_dt_ms,gaze_azimuth_deg,gaze_elevation_deg,in_invalid_run,invalid_run_id,gaze_valid,left_eye_valid,right_eye_valid,blink_left,blink_right,pupil_left_out_of_bounds,pupil_right_out_of_bounds,pupil_asymmetry_exceeded,focus_distance_sentinel,focus_out_of_bounds,focus_unstable,interpolated_left_pupil,interpolated_right_pupil,excluded
725574,1000003886746930000,63875744677636,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.033,-0.118,0.992,0,0,0,52.375,VALID,-0.003,-0.097,0.995,-0.028,0,0,0.426,2.934,6.887,0.399,VALID,0.014,-0.069,0.998,0.028,0,0,0.379,2.448,6.454,0.317,2,0,2.1151845,2115.1845,5.0090000000000146,-1.905306175189038,-6.776690914155872,false,,true,true,true,true,true,false,false,false,false,false,true,false,false,false
725575,1000003886751939000,63875744677648,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.057,-0.167,0.984,0,0,0,52.375,VALID,0.004,-0.085,0.996,-0.028,0,0,0.378,2.6,6.887,0.405,VALID,-0.023,-0.133,0.991,0.028,0,0,0.373,2.405,6.454,0.319,0.487977,0,2.1201935,2120.1935,5.0090000000000146,-3.315258014403364,-9.613438289409002,false,,true,true,true,true,true,false,false,false,false,false,true,false,false,false
725576,1000003886756924200,63875744677648,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.114,-0.2,0.973,0,0,0,52.375,VALID,0.008,-0.078,0.997,-0.028,0,0,0.373,2.567,6.887,0.409,VALID,-0.094,-0.182,0.979,0.028,0,0,0.323,2.087,6.454,0.329,0.2654263,0,2.1251787,2125.1787,4.985200000000077,-6.682502667299514,-11.536959032815489,false,,true,true,true,true,true,false,false,false,false,false,true,false,false,false
725577,1000003886761933200,63875744677648,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.091,-0.159,0.983,0,0,0,52.375,VALID,0.011,-0.075,0.997,-0.028,0,0,0,2.5867595585948497,6.887,0.413,VALID,-0.076,-0.141,0.987,0.028,0,0,0,2.1211166910570247,6.454,0.335,0.4031945,0,2.1301877,2130.1877,5.0090000000000146,-5.289010996366162,-9.148857422335611,false,,true,true,true,true,true,true,true,false,false,false,true,true,true,false
725578,1000003886766942200,63875744677659,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.077,-0.141,0.987,0,0,0,52.375,VALID,0.012,-0.073,0.997,-0.028,0,0,0,2.606519117189699,6.887,0.422,VALID,-0.064,-0.122,0.99,0.028,0,0,0,2.1552333821140497,6.454,0.349,0.5166033,0,2.1351967,2135.1967,5.0090000000000146,-4.460848258516558,-8.105716058669348,false,,true,true,true,true,true,true,true,false,false,false,true,true,true,false
725579,1000003886771956500,63875744677670,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.07,-0.136,0.988,0,0,0,52.375,VALID,0.012,-0.065,0.998,-0.028,0,0,0,2.626299583283161,6.887,0.437,VALID,-0.059,-0.114,0.992,0.028,0,0,0,2.1893861718859067,6.454,0.373,0.5267635,0,2.140211,2140.211,5.014299999999821,-4.052645539469295,-7.816449008614412,false,,true,true,true,true,true,true,true,false,false,false,true,true,true,false
725580,1000003886776980900,63875744677670,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.067,-0.13,0.989,0,0,0,52.375,VALID,0.012,-0.06,0.998,-0.028,0,0,0,2.6461198919683206,6.887,0.451,VALID,-0.057,-0.109,0.992,0.028,0,0,0,2.2236077535482988,6.454,0.397,0.5358419,0,2.1452354,2145.2354,5.024400000000242,-3.875592222556517,-7.46959231641693,false,,true,true,true,true,true,true,true,false,false,false,true,true,true,false
725581,1000003886781997100,63875744677670,-0.018,1.175,0.039,0.029,-0.013,0.029,0.999,VALID,-0.066,-0.117,0.991,0,0,0,52.375,VALID,0.012,-0.058,0.998,-0.028,0,0,0,2.6659078532027953,6.887,0.47,VALID,-0.058,-0.106,0.993,0.028,0,0,0,2.2577734843688715,6.454,0.429,0.54299,0,2.1502516,2150.2516,5.016200000000026,-3.8102374637574083,-6.718995468993778,false,,true,true,true,true,true,true,true,false,false,false,true,true,true,false
725582,1000003886787021500,63875744677681,-0.018,1.175,0.039,0.03,-0.013,0.029,0.999,VALID,-0.065,-0.097,0.993,0,0,0,52.375,VALID,0.011,-0.055,0.998,-0.028,0,0,0,2.685728161887954,6.887,0.504,VALID,-0.058,-0.096,0.994,0.028,0,0,0,2.2919950660312605,6.454,0.462,0.5989563,0,2.155276,2155.276,5.024399999999787,-3.7451360954167185,-5.566443107310412,false,,true,true,true,false,true,true,true,false,false,false,true,true,true,false
725583,1000003886792070400,63875744677681,-0.018,1.175,0.039,0.03,-0.013,0.029,0.999,VALID,-0.063,-0.07,0.996,0,0,0,52.375,VALID,0.011,-0.05,0.999,-0.028,0,0,0,2.7056451184440604,6.887,0.523,VALID,-0.056,-0.075,0.996,0.028,0,0,0,2.3263835191112805,6.454,0.49,0.7277444,0,2.1603249,2160.3249,5.048900000000231,-3.61930888748097,-4.013987218056314,false,,true,true,true,false,true,true,true,false,false,false,true,true,true,false
725584,1000003886797101400,63875744677693,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.061,-0.045,0.997,0,0,0,52.375,VALID,0.011,-0.033,0.999,-0.028,0,0,0,2.7254914628822093,6.887,0.542,VALID,-0.054,-0.053,0.997,0.028,0,0,0,2.3606500538902564,6.454,0.517,0.7835685,0,2.1653559,2165.3559,5.030999999999949,-3.5011947584364154,-2.579181051648375,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725585,1000003886802110700,63875744677693,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.06,-0.025,0.998,0,0,0,52.375,VALID,0.011,-0.013,1,-0.028,0,0,0,2.745252204920377,6.887,0.56,VALID,-0.053,-0.034,0.998,0.028,0,0,0,2.394768788270763,6.454,0.549,0.7902328,0,2.1703652,2170.3652,5.009300000000167,-3.4404948727427276,-1.4325437375665075,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725586,1000003886807023800,63875744677693,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.059,-0.01,0.998,0,0,0,52.375,VALID,0.011,0.005,1,-0.028,0,0,0,2.764633456134661,6.887,0.576,VALID,-0.051,-0.017,0.999,0.028,0,0,0,2.428232296921643,6.454,0.574,0.7883428,0,2.1752783,2175.2783,4.913099999999758,-3.383287617281726,-0.5729673448571527,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725587,1000003886812091900,63875744677704,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.059,0.001,0.998,0,0,0,52.375,VALID,0.011,0.022,1,-0.028,0,0,0,2.784626153063101,6.887,0.595,VALID,-0.05,-0.005,0.999,0.028,0,0,0,2.462751522704455,6.454,0.6,0.7599397,0,2.1803464,2180.3464,5.0680999999999585,-3.383287617281726,0.0572957890623832,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725588,1000003886817707200,63875744677704,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.058,0.008,0.998,0,0,0,52.375,VALID,0.012,0.035,0.999,-0.028,0,0,0,2.8067774506030605,6.887,0.613,VALID,-0.05,0.003,0.999,0.028,0,0,0,2.5009977705168946,6.454,0.622,0.7174289,0,2.1859617,2185.9617,5.615299999999934,-3.326073607492083,0.4583711254853259,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725589,1000003886822557000,63875744677716,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.057,0.013,0.998,0,0,0,52.375,VALID,0.012,0.048,0.999,-0.028,0,0,0,2.825908995277307,6.887,0.63,VALID,-0.049,0.009,0.999,0.028,0,0,0,2.5340301379132524,6.454,0.64,0.6543394,0,2.1908115,2190.8115,4.849799999999959,-3.268852956299148,0.7448661150703432,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725590,1000003886827389000,63875744677716,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.056,0.017,0.998,0,0,0,52.375,VALID,0.013,0.059,0.998,-0.028,0,0,0,2.8449703223147034,6.887,0.645,VALID,-0.048,0.014,0.999,0.028,0,0,0,2.5669412681163974,6.454,0.656,0.5945814,0,2.1956435,2195.6435,4.832000000000335,-3.211625776707483,0.97407517351896,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725591,1000003886832100700,63875744677726,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.054,0.019,0.998,0,0,0,52.375,VALID,0.014,0.067,0.998,-0.028,0,0,0,2.8635570885816923,6.887,0.66,VALID,-0.047,0.017,0.999,0.028,0,0,0,2.599033025603596,6.454,0.67,0.5515125,0,2.2003552,2200.3552,4.711699999999837,-3.0971522847343267,1.0886853200163829,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725592,1000003886837115000,63875744677726,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.052,0.021,0.998,0,0,0,52.375,VALID,0.014,0.072,0.997,-0.028,0,0,0,2.883337554675154,6.887,0.673,VALID,-0.047,0.02,0.999,0.028,0,0,0,2.6331858153754535,6.454,0.683,0.5227922,0,2.2053695,2205.3695,5.014299999999821,-2.9826540371430528,1.2032998233651468,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725593,1000003886842129400,63875744677738,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.051,0.022,0.998,0,0,0,52.375,VALID,0.015,0.076,0.997,-0.028,0,0,0,2.9031184152497227,6.887,0.686,VALID,-0.046,0.021,0.999,0.028,0,0,0,2.667339286255139,6.454,0.697,0.5126447,0,2.2103839,2210.3839,5.014400000000023,-2.9253959133059113,1.2606088523503383,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725594,1000003886847162400,63875744677738,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.049,0.024,0.999,0,0,0,52.375,VALID,0.016,0.078,0.997,-0.028,0,0,0,2.922972649309991,6.887,0.697,VALID,-0.046,0.023,0.999,0.028,0,0,0,2.7016194431906584,6.454,0.706,0.5077008,0,2.2154169,2215.4169,5.0330000000003565,-2.8080530625387645,1.3752307520185663,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725595,1000003886852176800,63875744677738,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.048,0.026,0.999,0,0,0,52.375,VALID,0.016,0.079,0.997,-0.028,0,0,0,2.942753509884559,6.887,0.706,VALID,-0.046,0.025,0.999,0.028,0,0,0,2.7357729140703437,6.454,0.711,0.5112821,0,2.2204313,2220.4313,5.014400000000023,-2.7508347958812327,1.4898581568539333,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725596,1000003886857191200,63875744677749,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.046,0.027,0.999,0,0,0,52.375,VALID,0.017,0.08,0.997,-0.028,0,0,0,2.9625343704591276,6.887,0.713,VALID,-0.045,0.026,0.999,0.028,0,0,0,2.7699263849500295,6.454,0.713,0.5149947,0,2.2254457,2225.4457,5.014400000000023,-2.6363819013358722,1.5471740673445704,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725597,1000003886862205500,63875744677749,-0.018,1.175,0.039,0.03,-0.013,0.028,0.999,VALID,-0.045,0.028,0.999,0,0,0,52.375,VALID,0.017,0.081,0.997,-0.028,0,0,0,2.9823148365525896,6.887,0.718,VALID,-0.045,0.028,0.999,0.028,0,0,0,2.8040791747218865,6.454,0.717,0.52054,0,2.23046,2230.46,5.014299999999821,-2.5791475002834177,1.6044915265155903,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725598,1000003886867219900,63875744677761,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.044,0.029,0.999,0,0,0,52.375,VALID,0.018,0.081,0.997,-0.028,0,0,0,3.002095697127158,6.887,0.722,VALID,-0.044,0.029,0.999,0.028,0,0,0,2.838232645601572,6.454,0.722,0.5250685,0,2.2354744,2235.4744,5.014400000000023,-2.5219079480404227,1.6618105918581296,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725599,1000003886872234300,63875744677761,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.043,0.03,0.999,0,0,0,52.375,VALID,0.018,0.081,0.997,-0.028,0,0,0,3.0218765577017264,6.887,0.724,VALID,-0.044,0.029,0.999,0.028,0,0,0,2.8723861164812576,6.454,0.726,0.5293807,0,2.2404888,2240.4888,5.014400000000023,-2.4646633581811566,1.719131320877811,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725600,1000003886877248700,63875744677771,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.043,0.03,0.999,0,0,0,52.375,VALID,0.018,0.082,0.996,-0.028,0,0,0,3.0416574182762948,6.887,0.727,VALID,-0.044,0.03,0.999,0.028,0,0,0,2.9065395873609434,6.454,0.733,0.5346989,0,2.2455032,2245.5032,5.014400000000023,-2.4646633581811566,1.719131320877811,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725601,1000003886882263100,63875744677772,-0.018,1.175,0.038,0.03,-0.013,0.028,0.999,VALID,-0.042,0.031,0.999,0,0,0,52.375,VALID,0.019,0.082,0.996,-0.028,0,0,0,3.061438278850863,6.887,0.729,VALID,-0.043,0.031,0.999,0.028,0,0,0,2.9406930582406288,6.454,0.737,0.5419699,0.2670962,2.2505176,2250.5176,5.014400000000023,-2.407413844340112,1.7764537710952644,false,,true,true,true,false,false,true,true,false,false,false,true,true,true,false
725602,1000003886887277500,63875744677783,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.042,0.032,0.999,0,0,0,52.375,VALID,0.019,0.082,0.996,-0.028,0,0,0,3.0812191394254316,6.887,0.732,VALID,-0.043,0.032,0.999,0.028,0,0,0,2.974846529120314,6.454,0.743,0.548995,0.6894268,2.255532,2255.532,5.014400000000023,-2.407413844340112,1.833778000046647,false,,true,true,true,false,false,true,true,false,false,false,false,true,true,false
725603,1000003886892291900,63875744677783,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.041,0.034,0.999,0,0,0,52.375,VALID,0.019,0.082,0.996,-0.028,0,0,0.45,3.101,6.887,0.736,VALID,-0.043,0.033,0.999,0.028,0,0,0.466,3.009,6.454,0.747,0.5582709,0.7780095,2.2605464,2260.5464,5.014400000000023,-2.3501595202106556,1.9484320243766013,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725604,1000003886897244500,63875744677783,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.041,0.035,0.999,0,0,0,52.375,VALID,0.103,0.075,0.992,-0.028,0,0,0.45,3.1,6.887,0.738,VALID,-0.042,0.035,0.999,0.028,0,0,0.466,3.009,6.454,0.753,0.3563078,0.8033985,2.265499,2265.499,4.95259999999962,-2.3501595202106556,2.0057619349098257,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725605,1000003886902258900,63875744677794,-0.018,1.175,0.039,0.031,-0.013,0.028,0.999,VALID,-0.041,0.036,0.999,0,0,0,52.375,VALID,0.175,0.071,0.982,-0.028,0,0,0.45,3.1,6.887,0.74,VALID,-0.042,0.035,0.998,0.028,0,0,0.466,3.009,6.454,0.759,0.2482337,0.8887271,2.2705134,2270.5134,5.014400000000023,-2.3501595202106556,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725606,1000003886907273300,63875744677794,-0.018,1.175,0.039,0.031,-0.013,0.028,0.999,VALID,-0.041,0.036,0.999,0,0,0,52.375,VALID,0.222,0.068,0.973,-0.028,0,0,0.45,3.1,6.887,0.742,VALID,-0.042,0.036,0.998,0.028,0,0,0.466,3.009,6.454,0.763,0.2056971,0.902274,2.2755278,2275.5278,5.014400000000023,-2.3501595202106556,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725607,1000003886912303600,63875744677806,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.04,0.036,0.999,0,0,0,52.375,VALID,0.243,0.066,0.968,-0.028,0,0,0.45,3.099,6.887,0.743,VALID,-0.042,0.036,0.998,0.028,0,0,0.466,3.009,6.454,0.77,,0.91431,2.2805581,2280.5581,5.030300000000352,-2.2929004995436886,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,true,false,false,false,false
725608,1000003886917885200,63875744677806,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.04,0.037,0.999,0,0,0,52.375,VALID,0.252,0.064,0.966,-0.028,0,0,0.464,3.197,6.887,0.744,VALID,-0.041,0.037,0.998,0.028,0,0,0.466,3.01,6.454,0.775,,0.9361513,2.2861397,2286.1397,5.58159999999998,-2.2929004995436886,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,true,false,false,false,false
725609,1000003886922751500,63875744677817,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.04,0.037,0.999,0,0,0,52.375,VALID,0.256,0.062,0.965,-0.028,0,0,0.467,3.216,6.887,0.745,VALID,-0.041,0.037,0.998,0.028,0,0,0.466,3.01,6.454,0.779,,0.9566214,2.291006,2291.006,4.866299999999683,-2.2929004995436886,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,true,false,false,false,false
725610,1000003886927753700,63875744677817,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.041,0.034,0.999,0,0,0,52.375,VALID,0.258,0.056,0.965,-0.028,0,0,0.468,3.221,6.887,0.746,VALID,-0.041,0.034,0.999,0.028,0,0,0.466,3.01,6.454,0.785,,0.6402216,2.2960082,2296.0082,5.002200000000357,-2.3501595202106556,1.9484320243766013,false,,true,true,true,false,false,false,false,false,false,true,false,false,false,false
725611,1000003886932327800,63875744677828,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.041,0.032,0.999,0,0,0,52.375,VALID,0.259,0.05,0.965,-0.028,0,0,0.468,3.223,6.887,0.747,VALID,-0.042,0.032,0.999,0.028,0,0,0.466,3.011,6.454,0.79,,0.6437573,2.3005823,2300.5823,4.574099999999817,-2.3501595202106556,1.833778000046647,false,,true,true,true,false,false,false,false,false,false,true,false,false,false,false
725612,1000003886937325600,63875744677828,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.041,0.031,0.999,0,0,0,52.375,VALID,0.211,0.054,0.976,-0.028,0,0,0.457,3.146,6.887,0.747,VALID,-0.042,0.031,0.999,0.028,0,0,0.467,3.011,6.454,0.795,0.2159652,0.6647959,2.3055801,2305.5801,4.9978000000000975,-2.3501595202106556,1.7764537710952644,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725613,1000003886942366000,63875744677839,-0.018,1.175,0.038,0.031,-0.013,0.028,0.999,VALID,-0.042,0.03,0.999,0,0,0,52.375,VALID,0.203,0.057,0.978,-0.028,0,0,0.454,3.129,6.887,0.748,VALID,-0.042,0.03,0.999,0.028,0,0,0.467,3.012,6.454,0.796,0.2223085,0.6663223,2.3106205,2310.6205,5.040399999999863,-2.407413844340112,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725614,1000003886947368200,63875744677850,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.041,0.031,0.999,0,0,0,52.375,VALID,0.143,0.055,0.988,-0.028,0,0,0.454,3.125,6.887,0.747,VALID,-0.042,0.031,0.999,0.028,0,0,0.467,3.012,6.454,0.798,0.2946385,0.3534999,2.3156227,2315.6227,5.0021999999999025,-2.3501595202106556,1.7764537710952644,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725615,1000003886952384000,63875744677850,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.041,0.032,0.999,0,0,0,52.375,VALID,0.105,0.058,0.993,-0.028,0,0,0.454,3.124,6.887,0.747,VALID,-0.042,0.032,0.999,0.028,0,0,0.467,3.012,6.454,0.8,0.3687244,0.3520715,2.3206385,2320.6385,5.015800000000127,-2.3501595202106556,1.833778000046647,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725616,1000003886957386200,63875744677861,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.041,0.033,0.999,0,0,0,52.375,VALID,0.076,0.059,0.995,-0.028,0,0,0.454,3.124,6.887,0.748,VALID,-0.042,0.033,0.999,0.028,0,0,0.467,3.012,6.454,0.799,0.4534753,0.3425943,2.3256407,2325.6407,5.0021999999999025,-2.3501595202106556,1.8911040652841664,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725617,1000003886962403800,63875744677861,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.041,0.034,0.999,0,0,0,52.375,VALID,0.056,0.06,0.997,-0.028,0,0,0.454,3.124,6.887,0.748,VALID,-0.041,0.034,0.999,0.028,0,0,0.467,3.012,6.454,0.801,0.5348802,0.3461399,2.3306583,2330.6583,5.0176000000001295,-2.3501595202106556,1.9484320243766013,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725618,1000003886967434100,63875744677861,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.041,0.035,0.999,0,0,0,52.375,VALID,0.043,0.062,0.997,-0.028,0,0,0.454,3.124,6.887,0.747,VALID,-0.041,0.035,0.999,0.028,0,0,0.467,3.012,6.454,0.801,0.6010115,0.3417449,2.3356886,2335.6886,5.030299999999897,-2.3501595202106556,2.0057619349098257,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725619,1000003886972431900,63875744677872,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.04,0.036,0.999,0,0,0,52.375,VALID,0.035,0.064,0.997,-0.028,0,0,0.454,3.124,6.887,0.747,VALID,-0.041,0.036,0.999,0.028,0,0,0.467,3.011,6.454,0.798,0.6474319,0.3497622,2.3406864,2340.6864,4.9978000000000975,-2.2929004995436886,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725620,1000003886977452900,63875744677872,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.04,0.037,0.999,0,0,0,52.375,VALID,0.007,0.062,0.998,-0.028,0,0,0.453,3.123,6.887,0.747,VALID,-0.041,0.037,0.998,0.028,0,0,0.466,3.011,6.454,0.794,0.9056107,0.3604763,2.3457074,2345.7074,5.020999999999731,-2.2929004995436886,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725621,1000003886982450700,63875744677872,-0.019,1.175,0.038,0.031,-0.013,0.029,0.999,VALID,-0.04,0.038,0.998,0,0,0,52.375,VALID,0.012,0.064,0.998,-0.028,0,0,0.453,3.12,6.887,0.747,VALID,-0.041,0.038,0.998,0.028,0,0,0.466,3.01,6.454,0.787,0.8505993,0.3653718,2.3507052,2350.7052,4.9978000000000975,-2.29519553918841,2.1777639512803675,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725622,1000003886987492100,63875744677883,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.04,0.04,0.998,0,0,0,52.375,VALID,0.015,0.066,0.998,-0.028,0,0,0.453,3.118,6.887,0.746,VALID,-0.04,0.04,0.998,0.028,0,0,0.466,3.01,6.454,0.778,0.8326216,0.2394842,2.3557466,2355.7466,5.041400000000067,-2.29519553918841,2.292442775955887,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725623,1000003886992618400,63875744677883,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.039,0.042,0.998,0,0,0,52.375,VALID,0.027,0.065,0.998,-0.028,0,0,0.453,3.117,6.887,0.746,VALID,-0.039,0.042,0.998,0.028,0,0,0.466,3.01,6.454,0.781,0.749504,0.2384888,2.3608729,2360.8729,5.126299999999901,-2.2378747368368743,2.4071307900294796,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725624,1000003886997639400,63875744677894,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.038,0.044,0.998,0,0,0,52.375,VALID,0.025,0.067,0.997,-0.028,0,0,0.452,3.115,6.887,0.745,VALID,-0.039,0.044,0.998,0.028,0,0,0.467,3.011,6.454,0.787,0.7737772,0.2052364,2.3658939,2365.8939,5.0210000000001855,-2.1805494521972673,2.5218284553489743,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725625,1000003887002637200,63875744677894,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.038,0.045,0.998,0,0,0,52.375,VALID,0.023,0.069,0.997,-0.028,0,0,0.452,3.113,6.887,0.745,VALID,-0.038,0.045,0.998,0.028,0,0,0.467,3.012,6.454,0.798,0.790979,0.1972637,2.3708917,2370.8917,4.9978000000000975,-2.1805494521972673,2.579181051648375,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725626,1000003887007629400,63875744677894,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.037,0.046,0.998,0,0,0,52.375,VALID,0.031,0.067,0.997,-0.028,0,0,0.452,3.111,6.887,0.744,VALID,-0.038,0.046,0.998,0.028,0,0,0.467,3.013,6.454,0.812,0.7397847,0.197492,2.3758839,2375.8839,4.992199999999684,-2.123219799525733,2.6365362341112917,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725627,1000003887012498900,63875744677905,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.037,0.047,0.998,0,0,0,52.375,VALID,0.037,0.066,0.997,-0.028,0,0,0.451,3.109,6.887,0.742,VALID,-0.037,0.047,0.998,0.028,0,0,0.467,3.014,6.454,0.826,0.7038093,0.1937142,2.3807534,2380.7534,4.869500000000244,-2.123219799525733,2.6938940605696544,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725628,1000003887017496700,63875744677905,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.036,0.047,0.998,0,0,0,52.375,VALID,0.033,0.067,0.997,-0.028,0,0,0.451,3.106,6.887,0.741,VALID,-0.037,0.047,0.998,0.028,0,0,0.467,3.014,6.454,0.839,0.740851,0.2002813,2.3857512,2385.7512,4.9978000000000975,-2.0658858931308135,2.6938940605696544,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725629,1000003887022799100,63875744677917,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.036,0.05,0.998,0,0,0,52.375,VALID,0.038,0.067,0.997,-0.028,0,0,0.451,3.104,6.887,0.739,VALID,-0.037,0.05,0.998,0.028,0,0,0.467,3.013,6.454,0.85,0.7146272,0.3256778,2.3910536,2391.0536,5.302400000000034,-2.0658858931308135,2.8659839825988622,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
